line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,1,17872131668156,,17872131721302,17872134815801,22.216,0.0000,0.0000,0.0000,0,0.6027,602,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,0,35,0,0
2,scan,1,1,17872179315208,,17872179464601,17872181322505,22.716,0.0001,-0.0000,0.0000,0,0.6022,602,220,0,0,0,0,,,,,1,1,,,0,,,,1,220,0,1,0,0,35,0,0
3,scan,2,1,17872229507399,,17872229625364,17872231384840,22.766,0.0001,-0.0000,0.0000,0,0.6074,607,220,0,220,1,1,1,17872179384551,17872220947337,41562,0,0,41562,41562,0,,,,2,220,0,1,0,0,35,0,0
4,scan,3,1,17872279353337,,17872279477155,17872281465160,22.816,0.0035,-0.0000,-0.0000,0,0.5914,591,220,0,220,1,1,2,17872229553732,17872266555112,37001,0,0,37001,39282,0,,,,3,220,0,1,0,0,35,0,0
5,scan,4,1,17872329529368,,17872329711182,17872331323491,22.866,0.0070,-0.0000,-0.0000,0,0.5890,588,220,0,220,1,1,3,17872279398842,17872316678824,37279,0,0,37001,38614,0,,,,4,220,0,1,0,0,35,0,0
6,scan,5,1,17872379496052,,17872379608194,17872381305632,22.916,0.0174,-0.0000,-0.0000,0,0.5840,583,220,0,220,1,1,4,17872329585917,17872366475784,36889,0,0,36889,38183,0,,,,5,220,0,1,0,0,35,0,0
7,scan,6,1,17872429934575,,17872430058598,17872431368681,22.966,0.0243,-0.0000,-0.0000,0,0.5685,568,220,0,220,1,1,5,17872379535701,17872417065220,37529,0,0,36889,38052,0,,,,6,220,0,1,0,0,35,0,0
8,scan,7,1,17872479744461,,17872479862875,17872481343398,23.016,0.0393,-0.0000,-0.0000,0,0.5666,566,220,0,220,1,1,6,17872429980364,17872467204627,37224,0,0,36889,37914,0,,,,7,220,0,1,0,0,35,0,0
9,scan,8,1,17872529662702,,17872529793901,17872531314173,23.066,0.0467,-0.0000,-0.0000,0,0.5499,549,220,0,220,1,1,7,17872479786831,17872517350921,37564,0,0,36889,37864,0,,,,8,220,0,1,0,0,35,0,0
10,scan,9,1,17872579818180,,17872579938556,17872582224510,23.116,0.0617,-0.0000,-0.0000,0,0.5434,543,220,0,220,1,1,8,17872529710951,17872567526638,37815,0,0,36889,37858,0,,,,9,220,0,1,0,0,35,0,0
