line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,18167551156265,,18167551207596,18167554400560,29.213,0.0000,0.0000,0.0000,0,0.5980,597,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,38,0,0
2,scan,1,0,18167574282151,,18167574437482,18167576530714,29.713,0.0001,-0.0000,0.0000,0,0.5986,598,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,38,0,0
3,scan,2,0,18167624551072,,18167624701422,18167626482640,29.763,0.0001,-0.0000,0.0000,0,0.6020,601,220,0,220,1,1,1,18167574350695,18167612651355,38300,0,0,38300,38300,0,,,,2,220,1,0,0,0,38,0,0
4,scan,3,0,18167674295965,,18167674526468,18167676719160,29.813,0.0012,-0.0000,0.0000,0,0.5944,594,220,0,220,1,1,2,18167624607271,18167662815752,38208,0,0,38208,38254,0,,,,3,220,1,0,0,0,38,0,0
5,scan,4,0,18167724554748,,18167724686881,18167726488388,29.863,0.0035,-0.0000,0.0000,0,0.5949,594,220,0,220,1,1,3,18167674435281,18167711726745,37291,0,0,37291,37933,0,,,,4,220,1,0,0,0,38,0,0
6,scan,5,0,18167774385323,,18167774521556,18167776563281,29.913,0.0116,-0.0000,-0.0000,0,0.5936,593,220,0,220,1,1,4,18167724601816,18167762392824,37791,0,0,37291,37898,0,,,,5,220,1,0,0,0,38,0,0
7,scan,6,0,18167824899552,,18167825030641,18167827329508,29.963,0.0174,-0.0000,-0.0000,0,0.5737,573,220,0,220,1,1,5,18167774432337,18167812423278,37990,0,0,37291,37916,0,,,,6,220,1,0,0,0,38,0,0
8,scan,7,0,18167874593127,,18167874711478,18167876498344,30.013,0.0318,-0.0000,0.0000,0,0.5639,563,220,0,220,1,1,6,18167824948198,18167865088799,40140,0,0,37291,38287,0,,,,7,220,1,0,0,0,38,0,0
9,scan,8,0,18167924471431,,18167924617328,18167926349635,30.063,0.0393,-0.0000,0.0000,0,0.5667,566,220,0,220,1,1,7,18167874633842,18167910988233,36354,0,0,36354,38011,0,,,,8,220,1,0,0,0,38,0,0
10,scan,9,0,18167974160272,,18167974268626,18167976663975,30.113,0.0542,-0.0000,0.0001,0,0.5526,552,220,0,220,1,1,8,18167924529265,18167961283153,36753,0,0,36354,37853,0,,,,9,220,1,0,0,0,38,0,0
11,scan,10,0,18168024513782,,18168024650901,18168026388556,30.163,0.0617,-0.0000,0.0002,0,0.5382,538,220,0,220,1,1,9,18167974195541,18168010844718,36649,0,0,36354,37720,0,,,,10,220,1,0,0,0,38,0,0
12,scan,11,0,18168074866179,,18168075022708,18168077334837,30.213,0.0692,-0.0000,0.0002,0,0.5313,531,220,0,220,1,1,10,18168024560622,18168059004385,34443,0,0,34443,37392,0,,,,11,220,1,0,0,0,38,0,0
13,scan,12,0,18168124711146,,18168124846256,18168126472151,30.263,0.0841,0.0000,0.0003,0,0.5323,532,220,-1,220,1,1,11,18168074919907,18168109309155,34389,0,0,34389,37119,0,,,,12,220,1,0,0,0,38,0,0
14,scan,13,0,18168174947974,,18168175080658,18168177188781,30.313,0.0916,0.0000,0.0003,0,0.5185,518,220,-1,220,1,1,12,18168124758280,18168162760039,38001,0,0,34389,37192,0,,,,13,220,1,0,0,0,38,0,0
15,scan,14,0,18168225250720,,18168225383927,18168227357978,30.363,0.1066,0.0000,0.0004,0,0.5151,515,220,-1,220,1,1,13,18168174997981,18168209461623,34463,0,0,34389,36982,0,,,,14,220,1,0,0,0,38,0,0
16,scan,15,0,18168275255170,,18168275387678,18168277410726,30.413,0.1140,0.0000,0.0004,0,0.4940,493,220,-1,220,1,1,14,18168225298353,18168262906865,37608,0,0,34389,37027,0,,,,15,220,1,0,0,0,38,0,0
17,scan,16,0,18168325151948,,18168325284154,18168327393912,30.463,0.1290,0.0000,0.0005,0,0.4914,491,220,-1,220,1,1,15,18168275302817,18168312795074,37492,0,0,34389,37058,0,,,,16,220,1,0,0,0,38,0,0
18,scan,17,0,18168374898553,,18168375052422,18168377285510,30.513,0.1365,0.0000,0.0005,0,0.4833,483,220,-1,220,1,1,16,18168325197178,18168362724921,37527,0,0,34389,37087,0,,,,17,220,1,0,0,0,38,0,0
19,scan,18,0,18168424902242,,18168425037589,18168427203374,30.563,0.1514,0.0000,0.0006,0,0.4780,477,220,-1,220,1,1,17,18168374947366,18168412240760,37293,0,0,34389,37100,0,,,,18,220,1,0,0,0,38,0,0
20,scan,19,0,18168474906494,,18168475051244,18168477272695,30.613,0.1589,0.0000,0.0006,0,0.4687,468,220,-1,220,-1,1,18,18168424949622,18168459543367,34593,0,0,34389,36960,0,,,,19,220,-1,0,0,0,38,0,0
21,scan,20,0,18168525135210,,18168525284471,18168527355202,30.663,0.1739,0.0000,0.0007,0,0.4491,449,220,-1,220,-1,1,19,18168474965150,18168509827171,34862,0,0,34389,36850,0,,,,20,220,-1,0,0,0,38,0,0
22,scan,21,0,18168575341130,,18168575491451,18168577309810,30.713,0.1814,0.0000,0.0006,0,0.4518,451,220,-1,220,-1,1,20,18168525197501,18168559866935,34669,0,0,34389,36741,0,,,,21,220,-1,0,0,0,38,0,0
23,scan,22,0,18168625298053,,18168625439392,18168628372866,30.763,0.1963,0.0001,0.0005,0,0.4421,442,220,-1,220,-1,1,21,18168575390560,18168610089879,34699,0,0,34389,36644,0,,,,22,220,-1,0,0,0,38,0,0
24,scan,23,0,18168675333470,,18168675470303,18168677286611,30.813,0.2038,0.0001,0.0004,0,0.4357,435,220,-1,220,1,1,22,18168625346183,18168660283813,34937,0,0,34389,36566,0,,,,23,220,1,0,0,0,38,0,0
25,scan,24,0,18168725515024,,18168725645273,18168727320986,30.863,0.2188,0.0001,0.0004,0,0.4098,409,220,-1,220,1,1,23,18168675384283,18168712718786,37334,0,0,34389,36599,0,,,,24,220,1,0,0,0,38,0,0
26,scan,25,0,18168775420714,,18168775547007,18168777395140,30.913,0.2263,0.0001,0.0005,0,0.4149,414,220,-1,220,1,1,24,18168725559156,18168762912574,37353,0,0,34389,36631,0,,,,25,220,1,0,0,0,38,0,0
