line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,15650343850637,,15650343904519,15650347315173,18.945,0.0000,0.0000,0.0000,0,0.6048,604,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,20,0,0
2,scan,1,0,15650384754563,,15650384917884,15650387044064,19.445,0.0001,-0.0000,0.0000,0,0.5942,594,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,20,0,0
3,scan,2,0,15650434697171,,15650434826900,15650437023880,19.495,0.0001,-0.0000,0.0000,0,0.5893,589,220,0,220,1,1,1,15650384824359,15650402675461,17851,0,0,17851,17851,0,,,,2,220,1,0,0,0,20,0,0
4,scan,3,0,15650484132633,,15650484263197,15650486181676,19.545,0.0012,-0.0000,0.0000,0,0.5968,596,220,0,220,1,1,2,15650434748443,15650452165741,17417,0,0,17417,17634,0,,,,3,220,1,0,0,0,20,0,0
5,scan,4,0,15650534191222,,15650534317336,15650536259019,19.595,0.0035,-0.0000,-0.0000,0,0.5804,580,220,0,220,1,1,3,15650484178962,15650501906856,17727,0,0,17417,17665,0,,,,4,220,1,0,0,0,20,0,0
6,scan,5,0,15650584450840,,15650584575374,15650586167528,19.645,0.0116,-0.0000,-0.0000,0,0.5784,578,220,0,220,1,1,4,15650534239660,15650551853097,17613,0,0,17417,17652,0,,,,5,220,1,0,0,0,20,0,0
7,scan,6,0,15650634361628,,15650634493136,15650636201105,19.695,0.0174,-0.0000,-0.0000,0,0.5786,578,220,0,220,1,1,5,15650584492933,15650601890721,17397,0,0,17397,17601,0,,,,6,220,1,0,0,0,20,0,0
8,scan,7,0,15650684379456,,15650684499843,15650686169505,19.745,0.0318,-0.0000,0.0000,0,0.5711,571,220,0,220,1,1,6,15650634408270,15650651950174,17541,0,0,17397,17591,0,,,,7,220,1,0,0,0,20,0,0
9,scan,8,0,15650734558939,,15650734719530,15650736248881,19.795,0.0393,-0.0000,0.0000,0,0.5580,558,220,0,220,1,1,7,15650684417720,15650702703828,18286,0,0,17397,17690,0,,,,8,220,1,0,0,0,20,0,0
10,scan,9,0,15650784515504,,15650784642732,15650786447250,19.845,0.0467,-0.0000,0.0001,0,0.5590,559,220,0,220,1,1,8,15650734608215,15650752539667,17931,0,0,17397,17720,0,,,,9,220,1,0,0,0,20,0,0
11,scan,10,0,15650834862048,,15650835096645,15650837140258,19.895,0.0617,-0.0000,0.0002,0,0.5499,549,220,0,220,1,1,9,15650784561343,15650801436492,16875,0,0,16875,17626,0,,,,10,220,1,0,0,0,20,0,0
