line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,1,16801624453398,,16801624506708,16801626441534,19.210,0.0000,0.0000,0.0000,0,0.5901,590,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,26,27,0,0
2,scan,1,1,16801626670502,,16801626781107,16801628301867,19.410,0.0001,-0.0000,0.0000,0,0.5969,596,220,0,0,0,0,,,,,1,1,,,0,,,,1,220,0,1,0,0,27,0,0
3,scan,2,1,16801627648527,,16801627708336,16801629612854,19.460,0.0001,-0.0000,0.0000,0,0.5969,596,220,0,0,0,0,,,,,1,1,,,0,,,,2,220,0,1,0,0,27,0,0
4,scan,3,1,16801628849237,,16801629221626,16801631307159,19.510,0.0001,-0.0000,0.0000,0,0.5947,594,220,0,0,0,0,,,,,1,1,,,0,,,,3,220,0,1,0,0,27,0,0
5,scan,4,1,16801630466700,,16801630969601,16801633208031,19.560,0.0001,-0.0000,0.0000,0,0.5962,596,220,0,0,0,0,,,,,1,1,,,0,,,,4,220,0,1,0,0,27,0,0
6,scan,5,1,16801632632701,,16801632725966,16801634315887,19.610,0.0001,-0.0000,0.0000,0,0.5789,578,220,0,0,0,0,,,,,1,1,,,0,,,,5,220,0,1,0,0,27,0,0
7,scan,6,1,16801633737777,,16801634014291,16801635373416,19.660,0.0001,-0.0000,0.0000,0,0.5925,592,220,0,0,0,0,,,,,1,1,,,0,,,,6,220,0,1,0,0,27,0,0
8,scan,7,1,16801669131005,,16801669263172,16801671312326,19.710,0.0012,-0.0000,0.0000,0,0.5842,584,220,0,220,1,1,6,16801633949892,16801667407175,33457,0,0,33457,33457,0,,,,7,220,0,1,0,0,27,0,0
9,scan,8,1,16801719161246,,16801719279714,16801721200685,19.760,0.0035,-0.0000,-0.0000,0,0.5900,590,220,0,220,1,1,7,16801669192762,16801707221798,38029,0,0,33457,35743,0,,,,8,220,0,1,0,0,27,0,0
10,scan,9,1,16801768892203,,16801769015509,16801771237669,19.810,0.0116,-0.0000,-0.0000,0,0.5883,588,220,0,220,1,1,8,16801719204007,16801757101415,37897,0,0,33457,36461,0,,,,9,220,0,1,0,0,27,0,0
