line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,17753375679817,,17753375732887,17753378708598,63.965,0.0000,0.0000,0.0000,0,0.5852,585,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,34,0,0
2,scan,1,0,17753411728224,,17753411881258,17753413405187,64.465,0.0001,-0.0000,0.0000,0,0.6016,601,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,34,0,0
3,scan,2,0,17753461466816,,17753461614012,17753463283320,64.515,0.0001,-0.0000,0.0000,0,0.5966,596,220,0,220,1,1,1,17753411799359,17753450046168,38246,0,0,38246,38246,0,,,,2,220,1,0,0,0,34,0,0
4,scan,3,0,17753512214159,,17753512348929,17753514414497,64.565,0.0012,-0.0000,0.0000,0,0.5934,593,220,0,220,1,1,2,17753461517325,17753495906312,34388,0,0,34388,36317,0,,,,3,220,1,0,0,0,34,0,0
5,scan,4,0,17753561718521,,17753561883645,17753563247606,64.615,0.0035,-0.0000,0.0000,0,0.5929,592,220,0,220,1,1,3,17753512262474,17753547020567,34758,0,0,34388,35797,0,,,,4,220,1,0,0,0,34,0,0
6,scan,5,0,17753611820183,,17753611966694,17753614461573,64.665,0.0116,-0.0000,-0.0000,0,0.5805,580,220,0,220,1,1,4,17753561804628,17753596406290,34601,0,0,34388,35498,0,,,,5,220,1,0,0,0,34,0,0
7,scan,6,0,17753662091934,,17753662225543,17753664444474,64.715,0.0174,-0.0000,0.0000,0,0.5797,579,220,0,220,1,1,5,17753611866737,17753648791424,36924,0,0,34388,35783,0,,,,6,220,1,0,0,0,34,0,0
8,scan,7,0,17753711771837,,17753711904499,17753713341315,64.765,0.0318,-0.0000,0.0000,0,0.5641,564,220,0,220,1,1,6,17753662142460,17753699699559,37557,0,0,34388,36079,0,,,,7,220,1,0,0,0,34,0,0
9,scan,8,0,17753762057817,,17753762198501,17753764620360,64.815,0.0393,-0.0000,0.0000,0,0.5580,557,220,0,220,1,1,7,17753711814797,17753748669599,36854,0,0,34388,36190,0,,,,8,220,1,0,0,0,34,0,0
10,scan,9,0,17753812090802,,17753812205261,17753814300362,64.865,0.0542,-0.0000,0.0001,0,0.5346,534,220,0,220,1,1,8,17753762104395,17753799405132,37300,0,0,34388,36328,0,,,,9,220,1,0,0,0,34,0,0
11,scan,10,0,17753861833819,,17753861951776,17753864314779,64.915,0.0617,-0.0000,0.0002,0,0.5451,545,220,0,220,1,1,9,17753812129015,17753849626586,37497,0,0,34388,36458,0,,,,10,220,1,0,0,0,34,0,0
12,scan,11,0,17753912564063,,17753912757731,17753914316071,64.965,0.0767,0.0000,0.0002,0,0.5315,531,220,0,220,1,1,10,17753861877611,17753899558141,37680,0,0,34388,36580,0,,,,11,220,1,0,0,0,34,0,0
13,scan,12,0,17753962123396,,17753962332122,17753964517761,65.015,0.0841,0.0000,0.0003,0,0.5238,523,220,-1,220,1,1,11,17753912629987,17753950028099,37398,0,0,34388,36655,0,,,,12,220,1,0,0,0,34,0,0
14,scan,13,0,17754012234912,,17754012409805,17754014310931,65.065,0.0916,0.0000,0.0003,0,0.5099,509,220,-1,220,1,1,12,17753962195943,17753999645408,37449,0,0,34388,36721,0,,,,13,220,1,0,0,0,34,0,0
15,scan,14,0,17754062503529,,17754062631412,17754064416658,65.115,0.1066,0.0000,0.0004,0,0.5128,512,220,-1,220,1,1,13,17754012296175,17754049822719,37526,0,0,34388,36783,0,,,,14,220,1,0,0,0,34,0,0
