line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,16351042624474,,16351042680092,16351045640216,17.002,0.0000,0.0000,0.0000,0,0.5794,579,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,26,0,0
2,scan,1,0,16351067804164,,16351067953065,16351070067589,17.502,0.0001,-0.0000,0.0000,0,0.5880,587,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,26,0,0
3,scan,2,0,16351117895412,,16351118059355,16351120208130,17.552,0.0001,-0.0000,0.0000,0,0.5905,590,220,0,220,1,1,1,16351067871951,16351082931177,15059,0,0,15059,15059,0,,,,2,220,1,0,0,0,26,0,0
4,scan,3,0,16351167688931,,16351167819050,16351169137533,17.602,0.0012,-0.0000,0.0000,0,0.5883,588,220,0,220,1,1,2,16351117940293,16351135043780,17103,0,0,15059,16081,0,,,,3,220,1,0,0,0,26,0,0
5,scan,4,0,16351217871071,,16351217991086,16351220180412,17.652,0.0035,-0.0000,-0.0000,0,0.5885,588,220,0,220,1,1,3,16351167735238,16351184246079,16510,0,0,15059,16224,0,,,,4,220,1,0,0,0,26,0,0
6,scan,5,0,16351267911505,,16351268120089,16351270423663,17.702,0.0116,-0.0000,-0.0000,0,0.5948,594,220,0,220,1,1,4,16351217914582,16351235289891,17375,0,0,15059,16512,0,,,,5,220,1,0,0,0,26,0,0
7,scan,6,0,16351317908949,,16351318076065,16351320414792,17.752,0.0174,-0.0000,-0.0000,0,0.5753,575,220,0,220,1,1,5,16351267961712,16351285949801,17988,0,0,15059,16807,0,,,,6,220,1,0,0,0,26,0,0
8,scan,7,0,16351367906932,,16351368083979,16351370252259,17.802,0.0318,-0.0000,0.0000,0,0.5729,572,220,0,220,1,1,6,16351317973730,16351335556914,17583,0,0,15059,16936,0,,,,7,220,1,0,0,0,26,0,0
9,scan,8,0,16351418173552,,16351418334452,16351420251851,17.852,0.0393,-0.0000,0.0000,0,0.5627,562,220,0,220,1,1,7,16351367956292,16351385644590,17688,0,0,15059,17044,0,,,,8,220,1,0,0,0,26,0,0
10,scan,9,0,16351468053518,,16351468190774,16351470429721,17.902,0.0542,-0.0000,0.0001,0,0.5539,553,220,0,220,1,1,8,16351418242854,16351436033570,17790,0,0,15059,17137,0,,,,9,220,1,0,0,0,26,0,0
