line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,15357625410140,,15357625458429,15357627650994,19.008,0.0000,0.0000,0.0000,0,0.5921,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,18,0,0
2,scan,1,0,15357627854326,,15357627967514,15357630376898,19.258,0.0001,-0.0000,0.0000,0,0.5956,595,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,18,0,0
3,scan,2,0,15357629160504,,15357629320487,15357631500355,19.308,0.0001,-0.0000,0.0000,0,0.6041,604,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,18,0,0
4,scan,3,0,15357630223311,,15357630295870,15357632751431,19.358,0.0001,-0.0000,0.0000,0,0.5966,596,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,18,0,0
5,scan,4,0,15357631230717,,15357631440668,15357633637681,19.408,0.0001,-0.0000,0.0000,0,0.5962,596,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,18,0,0
6,scan,5,0,15357632541593,,15357632717890,15357634299364,19.458,0.0001,-0.0000,0.0000,0,0.5883,588,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,18,0,0
7,scan,6,0,15357665849092,,15357666211352,15357668416622,19.508,0.0001,-0.0000,0.0000,0,0.6012,601,220,0,220,1,1,5,15357632670294,15357646962000,14291,0,0,14291,14291,0,,,,6,220,1,0,0,0,18,0,0
8,scan,7,0,15357716291667,,15357716426600,15357718203628,19.558,0.0001,-0.0000,0.0000,0,0.5995,599,220,0,220,1,1,6,15357665911149,15357680242075,14330,0,0,14291,14310,0,,,,7,220,1,0,0,0,18,0,0
9,scan,8,0,15357765826136,,15357765960204,15357768310141,19.608,0.0035,-0.0000,-0.0000,0,0.5895,589,220,0,220,1,1,7,15357716338906,15357733527956,17189,0,0,14291,15270,0,,,,8,220,1,0,0,0,18,0,0
10,scan,9,0,15357815786794,,15357815928952,15357818165648,19.658,0.0070,-0.0000,-0.0000,0,0.5953,595,220,0,220,1,1,8,15357765873634,15357783632772,17759,0,0,14291,15892,0,,,,9,220,1,0,0,0,18,0,0
11,scan,10,0,15357865518569,,15357865644464,15357867125908,19.708,0.0174,-0.0000,-0.0000,0,0.5861,586,220,0,220,1,1,9,15357815834323,15357832914918,17080,0,0,14291,16130,0,,,,10,220,1,0,0,0,18,0,0
12,scan,11,0,15357915418239,,15357915600105,15357918055894,19.758,0.0243,-0.0000,-0.0000,0,0.5694,569,220,0,220,1,1,10,15357865562449,15357882917470,17355,0,0,14291,16334,0,,,,11,220,1,0,0,0,18,0,0
13,scan,12,0,15357965418154,,15357965541932,15357967095202,19.808,0.0393,-0.0000,0.0000,0,0.5545,554,220,0,220,1,1,11,15357915468742,15357932415038,16946,0,0,14291,16421,0,,,,12,220,1,0,0,0,18,0,0
14,scan,13,0,15358015654572,,15358015810422,15358018090994,19.858,0.0467,-0.0000,0.0001,0,0.5662,566,220,0,220,1,1,12,15357965458704,15357982724455,17265,0,0,14291,16527,0,,,,13,220,1,0,0,0,18,0,0
15,scan,14,0,15358065726709,,15358065842331,15358068078533,19.908,0.0617,-0.0000,0.0002,0,0.5440,544,220,0,220,1,1,13,15358015701359,15358032196211,16494,0,0,14291,16523,0,,,,14,220,1,0,0,0,18,0,0
16,scan,15,0,15358115664611,,15358115792380,15358118180886,19.958,0.0692,-0.0000,0.0002,0,0.5292,529,220,0,220,1,1,14,15358065763685,15358083105914,17342,0,0,14291,16605,0,,,,15,220,1,0,0,0,18,0,0
17,scan,16,0,15358165772846,,15358165916252,15358168179172,20.008,0.0766,0.0000,0.0002,0,0.5314,531,220,0,220,1,1,15,15358115709827,15358131805997,16096,0,0,14291,16559,0,,,,16,220,1,0,0,0,18,0,0
18,scan,17,0,15358215722187,,15358215855539,15358218163553,20.058,0.0916,0.0000,0.0003,0,0.5269,526,220,-1,220,1,1,16,15358165826481,15358183346691,17520,0,0,14291,16639,0,,,,17,220,1,0,0,0,18,0,0
19,scan,18,0,15358266011073,,15358266155845,15358268268585,20.108,0.0991,0.0000,0.0003,0,0.5001,500,220,-1,220,1,1,17,15358215770668,15358233395407,17624,0,0,14291,16715,0,,,,18,220,1,0,0,0,18,0,0
20,scan,19,0,15358315922769,,15358316097023,15358318110559,20.158,0.1140,0.0000,0.0004,0,0.4966,496,220,-1,220,1,1,18,15358266061801,15358283864962,17803,0,0,14291,16792,0,,,,19,220,1,0,0,0,18,0,0
21,scan,20,0,15358366307016,,15358366443757,15358368110961,20.208,0.1215,0.0000,0.0004,0,0.4969,496,220,-1,220,1,1,19,15358315971575,15358332892664,16921,0,0,14291,16801,0,,,,20,220,1,0,0,0,18,0,0
22,scan,21,0,15358416353516,,15358416529650,15358418130437,20.258,0.1365,0.0000,0.0005,0,0.4817,481,220,-1,220,1,1,20,15358366355515,15358383176693,16821,0,0,14291,16802,0,,,,21,220,1,0,0,0,18,0,0
23,scan,22,0,15358466137012,,15358466268908,15358468119728,20.308,0.1440,0.0000,0.0005,0,0.4811,481,220,-1,220,1,1,21,15358416409316,15358433924929,17515,0,0,14291,16844,0,,,,22,220,1,0,0,0,18,0,0
24,scan,23,0,15358516405471,,15358516558526,15358518465003,20.358,0.1589,0.0000,0.0006,0,0.4718,471,220,-1,220,-1,1,22,15358466184815,15358480895475,14710,0,0,14291,16726,0,,,,23,220,-1,0,0,0,18,0,0
25,scan,24,0,15358566641587,,15358566770567,15358568277564,20.408,0.1664,0.0000,0.0006,0,0.4632,463,220,-1,220,-1,1,23,15358516454183,15358530263009,13808,0,0,13808,16572,0,,,,24,220,-1,0,0,0,18,0,0
26,scan,25,0,15358616787844,,15358616931893,15358619094793,20.458,0.1814,0.0000,0.0006,0,0.4379,437,220,-1,220,-1,1,24,15358566687498,15358584160667,17473,0,0,13808,16617,0,,,,25,220,-1,0,0,0,18,0,0
27,scan,26,0,15358666696187,,15358666841560,15358668983195,20.508,0.1889,0.0001,0.0006,0,0.4370,437,220,-1,220,-1,1,25,15358616833457,15358630513607,13680,0,0,13680,16477,0,,,,26,220,-1,0,0,0,18,0,0
28,scan,27,0,15358716791454,,15358716921778,15358719247019,20.558,0.2038,0.0001,0.0004,0,0.4250,424,220,-1,220,-1,1,26,15358666747067,15358684026121,17279,0,0,13680,16514,0,,,,27,220,-1,0,0,0,18,0,0
