line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,17263802368829,,17263802421177,17263805618945,23.710,0.0000,0.0000,0.0000,0,0.5981,598,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,26,30,0,0
2,scan,1,0,17263805767328,,17263805870128,17263807442635,24.160,0.0001,-0.0000,0.0000,0,0.5957,595,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,30,0,0
3,scan,2,0,17263841532524,,17263841676617,17263843258592,24.210,0.0001,-0.0000,0.0000,0,0.6023,602,220,0,220,1,1,1,17263805808187,17263841184062,35375,0,0,35375,35375,0,,,,2,220,1,0,0,0,30,0,0
4,scan,3,0,17263891626878,,17263891758604,17263893457286,24.260,0.0001,-0.0000,0.0000,0,0.5988,598,220,0,220,1,1,2,17263841587604,17263879355138,37767,0,0,35375,36571,0,,,,3,220,1,0,0,0,30,0,0
5,scan,4,0,17263941748789,,17263941919106,17263944271828,24.310,0.0035,-0.0000,-0.0000,0,0.5914,591,220,0,220,1,1,3,17263891676395,17263929376795,37700,0,0,35375,36947,0,,,,4,220,1,0,0,0,30,0,0
6,scan,5,0,17263992304052,,17263992451512,17263994235899,24.360,0.0070,-0.0000,-0.0000,0,0.5903,590,220,0,220,1,1,4,17263941802099,17263982071961,40269,0,0,35375,37778,0,,,,5,220,1,0,0,0,30,0,0
7,scan,6,0,17264041845483,,17264041977139,17264044293739,24.410,0.0174,-0.0000,-0.0000,0,0.5786,578,220,0,220,1,1,5,17263992358817,17264029958221,37599,0,0,35375,37742,0,,,,6,220,1,0,0,0,30,0,0
8,scan,7,0,17264091904413,,17264092089993,17264094117253,24.460,0.0243,-0.0000,-0.0000,0,0.5711,571,220,0,220,1,1,6,17264041894133,17264079082453,37188,0,0,35375,37650,0,,,,7,220,1,0,0,0,30,0,0
9,scan,8,0,17264141968816,,17264142130615,17264144313009,24.510,0.0393,-0.0000,0.0000,0,0.5650,564,220,0,220,1,1,7,17264091955929,17264129943951,37988,0,0,35375,37698,0,,,,8,220,1,0,0,0,30,0,0
10,scan,9,0,17264191961499,,17264192120247,17264194249447,24.560,0.0467,-0.0000,0.0001,0,0.5439,543,220,0,220,1,1,8,17264142023048,17264176164946,34141,0,0,34141,37253,0,,,,9,220,1,0,0,0,30,0,0
11,scan,10,0,17264241598616,,17264241726697,17264243281802,24.610,0.0617,-0.0000,0.0002,0,0.5394,539,220,0,220,1,1,9,17264192035128,17264228654607,36619,0,0,34141,37183,0,,,,10,220,1,0,0,0,30,0,0
