line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,17120417673457,,17120417724738,17120420821935,18.158,0.0000,0.0000,0.0000,0,0.5929,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,28,0,0
2,scan,1,0,17120459064102,,17120459205780,17120461364506,18.658,0.0001,-0.0000,0.0000,0,0.5982,598,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,28,0,0
3,scan,2,0,17120508953538,,17120509096425,17120511327873,18.708,0.0001,-0.0000,0.0000,0,0.6062,606,220,0,220,1,1,1,17120459127819,17120497057534,37929,0,0,37929,37929,0,,,,2,220,1,0,0,0,28,0,0
4,scan,3,0,17120558764407,,17120558912395,17120560345600,18.758,0.0012,-0.0000,0.0000,0,0.5860,585,220,0,220,1,1,2,17120509007186,17120543736611,34729,0,0,34729,36329,0,,,,3,220,1,0,0,0,28,0,0
5,scan,4,0,17120609019918,,17120609173599,17120611335533,18.808,0.0035,-0.0000,-0.0000,0,0.5910,591,220,0,220,1,1,3,17120558810993,17120596568946,37757,0,0,34729,36805,0,,,,4,220,1,0,0,0,28,0,0
6,scan,5,0,17120658936875,,17120659057015,17120661120718,18.858,0.0116,-0.0000,-0.0000,0,0.5921,592,220,0,220,1,1,4,17120609084589,17120646725194,37640,0,0,34729,37014,0,,,,5,220,1,0,0,0,28,0,0
7,scan,6,0,17120708883469,,17120709014450,17120711291187,18.908,0.0174,-0.0000,-0.0000,0,0.5775,577,220,0,220,1,1,5,17120658980569,17120696555818,37575,0,0,34729,37126,0,,,,6,220,1,0,0,0,28,0,0
8,scan,7,0,17120758711059,,17120758834643,17120760283532,18.958,0.0318,-0.0000,0.0000,0,0.5739,573,220,0,220,1,1,6,17120708929747,17120746159941,37230,0,0,34729,37143,0,,,,7,220,1,0,0,0,28,0,0
9,scan,8,0,17120808907956,,17120809047959,17120811122017,19.008,0.0393,-0.0000,0.0000,0,0.5638,563,220,0,220,1,1,7,17120758755223,17120796474514,37719,0,0,34729,37226,0,,,,8,220,1,0,0,0,28,0,0
10,scan,9,0,17120859231858,,17120859358994,17120861238739,19.058,0.0542,-0.0000,0.0001,0,0.5391,539,220,0,220,1,1,8,17120808957418,17120846672804,37715,0,0,34729,37287,0,,,,9,220,1,0,0,0,28,0,0
11,scan,10,0,17120909474700,,17120909618599,17120911298119,19.108,0.0617,-0.0000,0.0002,0,0.5270,526,220,0,220,1,1,9,17120859274487,17120894417468,35142,0,0,34729,37048,0,,,,10,220,1,0,0,0,28,0,0
12,scan,11,0,17120959198652,,17120959335027,17120961375192,19.158,0.0692,-0.0000,0.0002,0,0.5326,532,220,0,220,1,1,10,17120909527389,17120943770641,34243,0,0,34243,36768,0,,,,11,220,1,0,0,0,28,0,0
13,scan,12,0,17121008937624,,17121009064676,17121011115276,19.208,0.0841,0.0000,0.0003,0,0.5269,526,220,-1,220,1,1,11,17120959247875,17120997199043,37951,0,0,34243,36875,0,,,,12,220,1,0,0,0,28,0,0
14,scan,13,0,17121058870531,,17121059007215,17121061198955,19.258,0.0916,0.0000,0.0003,0,0.5143,514,220,-1,220,1,1,12,17121008983790,17121045347098,36363,0,0,34243,36833,0,,,,13,220,1,0,0,0,28,0,0
15,scan,14,0,17121108904019,,17121109084612,17121111194288,19.308,0.1066,0.0000,0.0004,0,0.5052,505,220,-1,220,1,1,13,17121058921069,17121095608793,36687,0,0,34243,36822,0,,,,14,220,1,0,0,0,28,0,0
16,scan,15,0,17121158994244,,17121159136092,17121161308595,19.358,0.1140,0.0000,0.0004,0,0.5022,502,220,-1,220,1,1,14,17121108968026,17121146790068,37822,0,0,34243,36893,0,,,,15,220,1,0,0,0,28,0,0
17,scan,16,0,17121208820213,,17121208947361,17121211106277,19.408,0.1290,0.0000,0.0005,0,0.4880,487,220,-1,220,1,1,15,17121159059121,17121196664985,37605,0,0,34243,36940,0,,,,16,220,1,0,0,0,28,0,0
18,scan,17,0,17121259212385,,17121259366279,17121261389994,19.458,0.1365,0.0000,0.0005,0,0.4746,474,220,-1,220,1,1,16,17121208865962,17121246736750,37870,0,0,34243,36999,0,,,,17,220,1,0,0,0,28,0,0
19,scan,18,0,17121309423185,,17121309583660,17121311507384,19.508,0.1514,0.0000,0.0006,0,0.4808,480,220,-1,220,1,1,17,17121259260103,17121296802073,37541,0,0,34243,37030,0,,,,18,220,1,0,0,0,28,0,0
20,scan,19,0,17121359352547,,17121359488167,17121361219373,19.558,0.1589,0.0000,0.0006,0,0.4705,470,220,-1,220,-1,1,18,17121309474085,17121346896302,37422,0,0,34243,37052,0,,,,19,220,-1,0,0,0,28,0,0
21,scan,20,0,17121409321536,,17121409464247,17121411268472,19.608,0.1739,0.0000,0.0006,0,0.4593,459,220,-1,220,-1,1,19,17121359401631,17121396886981,37485,0,0,34243,37075,0,,,,20,220,-1,0,0,0,28,0,0
22,scan,21,0,17121459629202,,17121459795673,17121462180104,19.658,0.1814,0.0000,0.0006,0,0.4458,445,220,-1,220,-1,1,20,17121409378569,17121444977789,35599,0,0,34243,37001,0,,,,21,220,-1,0,0,0,28,0,0
23,scan,22,0,17121509243812,,17121509377543,17121511334000,19.708,0.1963,0.0001,0.0005,0,0.4415,441,220,-1,220,-1,1,21,17121459696830,17121497171136,37474,0,0,34243,37024,0,,,,22,220,-1,0,0,0,28,0,0
24,scan,23,0,17121559463730,,17121559604270,17121561264722,19.758,0.2038,0.0001,0.0004,0,0.4393,439,220,-1,220,1,1,22,17121509288551,17121547178759,37890,0,0,34243,37063,0,,,,23,220,1,0,0,0,28,0,0
25,scan,24,0,17121609392802,,17121609604071,17121611357589,19.808,0.2188,0.0001,0.0004,0,0.4278,427,220,-1,220,1,1,23,17121559511920,17121597114497,37602,0,0,34243,37087,0,,,,24,220,1,0,0,0,28,0,0
