line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,1,15792889705258,,15792889759585,15792893360881,17.364,0.0000,0.0000,0.0000,0,0.5888,588,0,0,0,0,0,,,,,,,,,,,,,0,0,0,1,0,0,21,0,0
2,scan,1,1,15792928504006,,15792928651015,15792930226802,17.864,0.0001,-0.0000,0.0000,0,0.5943,594,220,0,0,0,0,,,,,1,1,,,0,,,,1,220,0,1,0,0,21,0,0
3,scan,2,1,15792978200281,,15792978354443,15792980281038,17.914,0.0012,-0.0000,0.0000,0,0.6026,602,220,0,220,1,1,1,15792928568472,15792947826657,19258,0,0,19258,19258,0,,,,2,220,0,1,0,0,21,0,0
4,scan,3,1,15793028280777,,15793028443674,15793030122814,17.964,0.0035,-0.0000,-0.0000,0,0.5857,585,220,0,220,1,1,2,15792978262432,15792995542258,17279,0,0,17279,18268,0,,,,3,220,0,1,0,0,21,0,0
5,scan,4,1,15793078343142,,15793078469462,15793080134377,18.014,0.0116,-0.0000,-0.0000,0,0.5959,595,220,0,220,1,1,3,15793028342647,15793045620906,17278,0,0,17278,17938,0,,,,4,220,0,1,0,0,21,0,0
6,scan,5,1,15793128231712,,15793128349428,15793130251315,18.064,0.0174,-0.0000,-0.0000,0,0.5803,580,220,0,220,1,1,4,15793078387736,15793094867255,16479,0,0,16479,17574,0,,,,5,220,0,1,0,0,21,0,0
7,scan,6,1,15793178299500,,15793178431459,15793180221786,18.114,0.0318,-0.0000,-0.0000,0,0.5721,572,220,0,220,1,1,5,15793128274072,15793145046123,16772,0,0,16479,17413,0,,,,6,220,0,1,0,0,21,0,0
8,scan,7,1,15793228462080,,15793228637560,15793230129844,18.164,0.0393,-0.0000,-0.0000,0,0.5594,559,220,0,220,1,1,6,15793178341483,15793195494604,17153,0,0,16479,17370,0,,,,7,220,0,1,0,0,21,0,0
9,scan,8,1,15793278351119,,15793278473596,15793280227482,18.214,0.0542,-0.0000,-0.0000,0,0.5590,558,220,0,220,1,1,7,15793228537743,15793245592269,17054,0,0,16479,17325,0,,,,8,220,0,1,0,0,21,0,0
10,scan,9,1,15793328984478,,15793329128728,15793331358663,18.264,0.0617,-0.0000,-0.0000,0,0.5370,536,220,0,220,1,1,8,15793278389687,15793296110264,17720,0,0,16479,17374,0,,,,9,220,0,1,0,0,21,0,0
11,scan,10,1,15793378818722,,15793378985791,15793381378425,18.314,0.0692,-0.0000,-0.0000,0,0.5295,529,220,0,220,1,1,9,15793329036731,15793346911871,17875,0,0,16479,17430,0,,,,10,220,0,1,0,0,21,0,0
12,scan,11,1,15793429108369,,15793429240014,15793431400606,18.364,0.0841,-0.0000,-0.0000,0,0.5320,531,220,0,220,1,1,10,15793378872087,15793397039815,18167,0,0,16479,17504,0,,,,11,220,0,1,0,0,21,0,0
13,scan,12,1,15793478929296,,15793479062571,15793481564770,18.414,0.0916,-0.0000,-0.0000,0,0.5188,518,220,0,220,1,1,11,15793429155269,15793443455176,14299,0,0,14299,17212,0,,,,12,220,0,1,0,0,21,0,0
14,scan,13,1,15793528954269,,15793529106160,15793531405868,18.464,0.1066,-0.0000,-0.0000,0,0.5059,505,220,0,220,1,1,12,15793478979292,15793493228894,14249,0,0,14249,16965,0,,,,13,220,0,1,0,0,21,0,0
15,scan,14,1,15793579411478,,15793579546618,15793581312836,18.514,0.1140,-0.0000,-0.0000,0,0.4903,490,220,0,220,1,1,13,15793529002373,15793543443272,14440,0,0,14249,16771,0,,,,14,220,0,1,0,0,21,0,0
16,scan,15,1,15793628998027,,15793629147764,15793631186740,18.564,0.1290,-0.0000,-0.0000,0,0.4942,494,220,0,220,1,1,14,15793579460361,15793596284154,16823,0,0,14249,16775,0,,,,15,220,0,1,0,0,21,0,0
