line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,18434452753935,,18434452819088,18434455729728,19.860,0.0000,0.0000,0.0000,0,0.5985,598,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,40,0,0
2,scan,1,0,18434456731835,,18434456899063,18434458440391,19.910,0.0001,-0.0000,0.0000,0,0.6095,609,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,40,0,0
3,scan,2,0,18434458138804,,18434458226224,18434459332619,19.960,0.0001,-0.0000,0.0000,0,0.5911,591,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,40,0,0
4,scan,3,0,18434459080535,,18434459302902,18434461545760,20.010,0.0001,-0.0000,0.0000,0,0.6030,602,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,40,0,0
5,scan,4,0,18434460257753,,18434460533571,18434462540717,20.060,0.0001,-0.0000,0.0000,0,0.5849,584,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,40,0,0
6,scan,5,0,18434461383042,,18434461485565,18434464337285,20.110,0.0001,-0.0000,0.0000,0,0.5946,594,220,0,0,0,0,,,,,1,1,,,0,,,,5,0,0,0,0,0,40,0,0
7,scan,6,0,18434462288681,,18434462806350,18434465969487,20.160,0.0001,-0.0000,0.0000,0,0.5916,591,220,0,0,0,0,,,,,1,1,,,0,,,,6,0,0,0,0,0,40,0,0
8,scan,7,0,18434464237606,,18434464466590,18434467138692,20.210,0.0001,-0.0000,0.0000,0,0.5980,598,220,0,0,0,0,,,,,1,1,,,0,,,,7,0,0,0,0,0,40,0,0
9,scan,8,0,18434465846923,,18434465940513,18434469050208,20.260,0.0001,-0.0000,0.0000,0,0.6007,600,220,0,0,0,0,,,,,1,1,,,0,,,,8,0,0,0,0,0,40,0,0
10,scan,9,0,18434466822959,,18434467265591,18434469652948,20.310,0.0001,-0.0000,0.0000,0,0.6049,604,220,0,0,0,0,,,,,1,1,,,0,,,,9,0,0,0,0,0,40,0,0
11,scan,10,0,18434469454158,,18434469568431,18434471326373,20.360,0.0001,-0.0000,0.0000,0,0.5953,595,220,0,0,0,0,,,,,1,1,,,0,,,,10,0,0,0,0,0,40,0,0
12,scan,11,0,18434519306659,,18434519449416,18434521491563,20.410,0.0001,-0.0000,0.0000,0,0.5965,596,220,0,220,1,1,10,18434469495925,18434503394629,33898,0,0,33898,33898,0,,,,11,220,1,0,0,0,40,0,0
13,scan,12,0,18434569212070,,18434569331116,18434571379297,20.460,0.0012,-0.0000,0.0000,0,0.6014,601,220,0,220,1,1,11,18434519367917,18434554084960,34717,0,0,33898,34308,0,,,,12,220,1,0,0,0,40,0,0
14,scan,13,0,18434619344280,,18434619481292,18434621473759,20.510,0.0035,-0.0000,-0.0000,0,0.5927,592,220,0,220,1,1,12,18434569254500,18434603947254,34692,0,0,33898,34436,0,,,,13,220,1,0,0,0,40,0,0
15,scan,14,0,18434669625989,,18434669771597,18434671446375,20.560,0.0116,-0.0000,-0.0000,0,0.5882,588,220,0,220,1,1,13,18434619394688,18434656348246,36953,0,0,33898,35065,0,,,,14,220,1,0,0,0,40,0,0
16,scan,15,0,18434719508092,,18434719652064,18434721444010,20.610,0.0174,-0.0000,-0.0000,0,0.5859,585,220,0,220,1,1,14,18434669684631,18434707613885,37929,0,0,33898,35638,0,,,,15,220,1,0,0,0,40,0,0
17,scan,16,0,18434769487266,,18434769619157,18434771420582,20.660,0.0318,-0.0000,0.0000,0,0.5545,554,220,0,220,1,1,15,18434719557673,18434756252880,36695,0,0,33898,35814,0,,,,16,220,1,0,0,0,40,0,0
18,scan,17,0,18434819550972,,18434819695920,18434821425753,20.710,0.0393,-0.0000,0.0000,0,0.5568,556,220,0,220,1,1,16,18434769534750,18434807225707,37690,0,0,33898,36082,0,,,,17,220,1,0,0,0,40,0,0
19,scan,18,0,18434869392522,,18434869508417,18434871409136,20.760,0.0542,-0.0000,0.0001,0,0.5496,549,220,0,220,1,1,17,18434819598471,18434856153015,36554,0,0,33898,36141,0,,,,18,220,1,0,0,0,40,0,0
20,scan,19,0,18434919609773,,18434919774679,18434921417451,20.810,0.0617,-0.0000,0.0002,0,0.5501,550,220,0,220,1,1,18,18434869430392,18434906998680,37568,0,0,33898,36300,0,,,,19,220,1,0,0,0,40,0,0
