line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,15210241544303,,15210241590607,15210244730628,27.510,0.0000,0.0000,0.0000,0,0.5962,596,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,14,0,0
2,scan,1,0,15210285038491,,15210285196157,15210287147399,28.010,0.0001,-0.0000,0.0000,0,0.5972,597,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,14,0,0
3,scan,2,0,15210335012587,,15210335171477,15210337133343,28.060,0.0001,-0.0000,0.0000,0,0.6037,603,220,0,220,1,1,1,15210285109654,15210303125886,18016,0,0,18016,18016,0,,,,2,220,1,0,0,0,14,0,0
4,scan,3,0,15210384803599,,15210384932921,15210387057352,28.110,0.0012,-0.0000,0.0000,0,0.5993,599,220,0,220,1,1,2,15210335071638,15210352671193,17599,0,0,17599,17808,0,,,,3,220,1,0,0,0,14,0,0
5,scan,4,0,15210434951625,,15210435134383,15210437157629,28.160,0.0035,-0.0000,0.0000,0,0.5893,589,220,0,220,1,1,3,15210384848747,15210402627212,17778,0,0,17599,17798,0,,,,4,220,1,0,0,0,14,0,0
6,scan,5,0,15210484878391,,15210485002251,15210487239145,28.210,0.0116,-0.0000,-0.0000,0,0.5793,579,220,0,220,1,1,4,15210435017304,15210452712442,17695,0,0,17599,17772,0,,,,5,220,1,0,0,0,14,0,0
7,scan,6,0,15210534796970,,15210534913850,15210536979514,28.260,0.0174,-0.0000,-0.0000,0,0.5763,576,220,0,220,1,1,5,15210484921807,15210502309847,17388,0,0,17388,17695,0,,,,6,220,1,0,0,0,14,0,0
8,scan,7,0,15210585193283,,15210585311002,15210587328589,28.310,0.0318,-0.0000,0.0000,0,0.5498,549,220,0,220,1,1,6,15210534838722,15210552300384,17461,0,0,17388,17656,0,,,,7,220,1,0,0,0,14,0,0
9,scan,8,0,15210635016634,,15210635175375,15210637199216,28.360,0.0393,-0.0000,0.0000,0,0.5637,563,220,0,220,1,1,7,15210585234530,15210602164981,16930,0,0,16930,17552,0,,,,8,220,1,0,0,0,14,0,0
10,scan,9,0,15210685147342,,15210685276977,15210687131593,28.410,0.0542,-0.0000,0.0001,0,0.5494,549,220,0,220,1,1,8,15210635075548,15210652851818,17776,0,0,16930,17580,0,,,,9,220,1,0,0,0,14,0,0
11,scan,10,0,15210735075100,,15210735192461,15210737179143,28.460,0.0617,-0.0000,0.0002,0,0.5406,540,220,0,220,1,1,9,15210685190985,15210702626928,17435,0,0,16930,17564,0,,,,10,220,1,0,0,0,14,0,0
12,scan,11,0,15210785345227,,15210785482466,15210787399514,28.510,0.0692,-0.0000,0.0002,0,0.5321,532,220,0,220,1,1,10,15210735116796,15210752473017,17356,0,0,16930,17543,0,,,,11,220,1,0,0,0,14,0,0
13,scan,12,0,15210835450614,,15210835573053,15210837114499,28.560,0.0841,0.0000,0.0003,0,0.5254,525,220,-1,220,1,1,11,15210785397155,15210803431254,18034,0,0,16930,17588,0,,,,12,220,1,0,0,0,14,0,0
