line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,15031319660516,,15031319722623,15031322212654,24.355,0.0000,0.0000,0.0000,0,0.5924,592,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,12,0,0
2,scan,1,0,15031322477662,,15031322604398,15031324145346,24.705,0.0001,-0.0000,0.0000,0,0.5993,599,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,12,0,0
3,scan,2,0,15031323903998,,15031323993959,15031326064426,24.755,0.0001,-0.0000,0.0000,0,0.5834,583,220,0,0,0,0,,,,,1,1,,,0,,,,2,0,0,0,0,0,12,0,0
4,scan,3,0,15031325013914,,15031325236676,15031327074641,24.805,0.0001,-0.0000,0.0000,0,0.5904,590,220,0,0,0,0,,,,,1,1,,,0,,,,3,0,0,0,0,0,12,0,0
5,scan,4,0,15031328074278,,15031328146683,15031330213925,24.855,0.0001,-0.0000,0.0000,0,0.5998,599,220,0,0,0,0,,,,,1,1,,,0,,,,4,0,0,0,0,0,12,0,0
6,scan,5,0,15031378658571,,15031378808278,15031381006522,24.905,0.0001,-0.0000,0.0000,0,0.5929,592,220,0,220,1,1,4,15031328099836,15031342496603,14396,0,0,14396,14396,0,,,,5,220,1,0,0,0,12,0,0
7,scan,6,0,15031428829501,,15031428961164,15031431041185,24.955,0.0001,-0.0000,0.0000,0,0.5886,588,220,0,220,1,1,5,15031378719947,15031395896264,17176,0,0,14396,15786,0,,,,6,220,1,0,0,0,12,0,0
8,scan,7,0,15031479330456,,15031479452937,15031481102675,25.005,0.0035,-0.0000,-0.0000,0,0.5803,580,220,0,220,1,1,6,15031428875361,15031445545533,16670,0,0,14396,16081,0,,,,7,220,1,0,0,0,12,0,0
9,scan,8,0,15031529582951,,15031529738430,15031531124284,25.055,0.0070,-0.0000,-0.0000,0,0.5860,585,220,0,220,1,1,7,15031479372064,15031495869476,16497,0,0,14396,16185,0,,,,8,220,1,0,0,0,12,0,0
10,scan,9,0,15031579018999,,15031579154784,15031581974893,25.105,0.0116,-0.0000,-0.0000,0,0.5855,585,220,0,220,1,1,8,15031529645767,15031546568698,16922,0,0,14396,16332,0,,,,9,220,1,0,0,0,12,0,0
11,scan,10,0,15031629068299,,15031629205258,15031631239391,25.155,0.0243,-0.0000,-0.0000,0,0.5692,569,220,0,220,1,1,9,15031579068917,15031596727505,17658,0,0,14396,16553,0,,,,10,220,1,0,0,0,12,0,0
12,scan,11,0,15031678963761,,15031679091875,15031681242391,25.205,0.0318,-0.0000,0.0000,0,0.5725,572,220,0,220,1,1,10,15031629117163,15031646140168,17023,0,0,14396,16620,0,,,,11,220,1,0,0,0,12,0,0
13,scan,12,0,15031728735535,,15031728869979,15031730952769,25.255,0.0467,-0.0000,0.0001,0,0.5560,555,220,0,220,1,1,11,15031679010479,15031696836625,17826,0,0,14396,16771,0,,,,12,220,1,0,0,0,12,0,0
14,scan,13,0,15031779029088,,15031779172027,15031781094356,25.305,0.0542,-0.0000,0.0001,0,0.5509,550,220,0,220,1,1,12,15031728781113,15031746473821,17692,0,0,14396,16873,0,,,,13,220,1,0,0,0,12,0,0
15,scan,14,0,15031829311068,,15031829446264,15031831098120,25.355,0.0692,-0.0000,0.0002,0,0.5474,547,220,0,220,1,1,13,15031779076949,15031796768488,17691,0,0,14396,16955,0,,,,14,220,1,0,0,0,12,0,0
16,scan,15,0,15031879089506,,15031879228620,15031881297539,25.405,0.0766,0.0000,0.0002,0,0.5335,533,220,0,220,1,1,14,15031829358690,15031846362587,17003,0,0,14396,16959,0,,,,15,220,1,0,0,0,12,0,0
17,scan,16,0,15031929343498,,15031929479257,15031931167992,25.455,0.0916,0.0000,0.0003,0,0.5314,531,220,-1,220,1,1,15,15031879138534,15031896835749,17697,0,0,14396,17021,0,,,,16,220,1,0,0,0,12,0,0
18,scan,17,0,15031979823597,,15031979959296,15031982074448,25.505,0.0991,0.0000,0.0003,0,0.5095,509,220,-1,220,1,1,16,15031929391963,15031946244244,16852,0,0,14396,17008,0,,,,17,220,1,0,0,0,12,0,0
