line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,2964778222683,,2964778279396,2964782158127,19.110,0.0000,0.0000,0.0000,0,0.5954,595,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,4,0,0
2,scan,1,0,2964814785853,,2964814961469,2964816553257,19.610,0.0001,-0.0000,0.0000,0,0.6012,601,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,4,0,0
3,scan,2,0,2964864258770,,2964864388412,2964866603092,19.660,0.0001,-0.0000,0.0000,0,0.5900,589,220,0,220,1,1,1,2964814857362,2964829896859,15039,0,0,15039,15039,0,,,,2,220,1,0,0,0,4,0,0
4,scan,3,0,2964913373625,,2964913501217,2964915488400,19.710,0.0012,-0.0000,0.0000,0,0.5983,598,220,0,220,1,1,2,2964864307429,2964881448362,17140,0,0,15039,16090,0,,,,3,220,1,0,0,0,4,0,0
5,scan,4,0,2964963282037,,2964963435404,2964965585565,19.760,0.0035,-0.0000,-0.0000,0,0.5977,597,220,0,220,1,1,3,2964913416255,2964930440417,17024,0,0,15039,16401,0,,,,4,220,1,0,0,0,4,0,0
6,scan,5,0,2965013103985,,2965013226922,2965015477682,19.810,0.0116,-0.0000,-0.0000,0,0.5801,580,220,0,220,1,1,4,2964963328176,2964980922335,17594,0,0,15039,16699,0,,,,5,220,1,0,0,0,4,0,0
7,scan,6,0,2965063401052,,2965063553782,2965065432389,19.860,0.0174,-0.0000,-0.0000,0,0.5696,569,220,0,220,1,1,5,2965013142414,2965030618891,17476,0,0,15039,16855,0,,,,6,220,1,0,0,0,4,0,0
8,scan,7,0,2965113794358,,2965113914484,2965115418700,19.910,0.0318,-0.0000,0.0000,0,0.5715,571,220,0,220,1,1,6,2965063465153,2965080944772,17479,0,0,15039,16959,0,,,,7,220,1,0,0,0,4,0,0
9,scan,8,0,2965163431986,,2965163566881,2965165494685,19.960,0.0393,-0.0000,0.0000,0,0.5553,555,220,0,220,1,1,7,2965113830877,2965130388270,16557,0,0,15039,16901,0,,,,8,220,1,0,0,0,4,0,0
10,scan,9,0,2965213332493,,2965213531441,2965215460855,20.010,0.0467,-0.0000,0.0001,0,0.5553,555,220,0,220,1,1,8,2965163480554,2965181457423,17976,0,0,15039,17036,0,,,,9,220,1,0,0,0,4,0,0
