line,kind,seq,flag,t_scan_rx_ns,t_flag_rx_ns,t_uart_tx_ns,t_c_rx_ns,sim_time,x,y,yaw,wp_i,min_range,min_mm,local_v,local_w,edge_v,edge_w,edge_ok,edge_seq_used,t_send_ns,t_recv_ns,rtt_us,held,deadline_miss,rtt_min_us,rtt_win_us,rtt_degraded,t_det_rtt_ns,flag_seq,t_det_meta_ns,c_seq,v_out,w_out,mode,state,switch_us,n_sw,bad_lines,lost
1,settle,0,0,3197670123562,,3197670187960,3197673050277,13.765,0.0000,0.0000,0.0000,0,0.6040,604,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,25,10,0,0
2,scan,1,0,3197684338289,,3197684485653,3197686450156,14.265,0.0001,-0.0000,0.0000,0,0.6026,602,220,0,0,0,0,,,,,1,1,,,0,,,,1,0,0,0,0,0,10,0,0
3,scan,2,0,3197734426159,,3197734553969,3197736425784,14.315,0.0001,-0.0000,0.0000,0,0.5984,598,220,0,220,1,1,1,3197684407842,3197699802877,15395,0,0,15395,15395,0,,,,2,220,1,0,0,0,10,0,0
4,scan,3,0,3197784661405,,3197784787589,3197786494437,14.365,0.0001,-0.0000,0.0000,0,0.5963,596,220,0,220,1,1,2,3197734471852,3197749023246,14551,0,0,14551,14973,0,,,,3,220,1,0,0,0,10,0,0
5,scan,4,0,3197834641864,,3197834779545,3197836542973,14.415,0.0035,-0.0000,-0.0000,0,0.5879,587,220,0,220,1,1,3,3197784706463,3197802084355,17377,0,0,14551,15774,0,,,,4,220,1,0,0,0,10,0,0
6,scan,5,0,3197884714147,,3197884840402,3197886472023,14.465,0.0070,-0.0000,-0.0000,0,0.5765,576,220,0,220,1,1,4,3197834697161,3197851804020,17106,0,0,14551,16107,0,,,,5,220,1,0,0,0,10,0,0
7,scan,6,0,3197934824445,,3197934941779,3197936513112,14.515,0.0174,-0.0000,-0.0000,0,0.5771,577,220,0,220,1,1,5,3197884759222,3197902343033,17583,0,0,14551,16402,0,,,,6,220,1,0,0,0,10,0,0
8,scan,7,0,3197984772923,,3197984961289,3197986447551,14.565,0.0243,-0.0000,-0.0000,0,0.5635,563,220,0,220,1,1,6,3197934863630,3197951366864,16503,0,0,14551,16419,0,,,,7,220,1,0,0,0,10,0,0
9,scan,8,0,3198034627169,,3198034745887,3198036504360,14.615,0.0393,-0.0000,0.0000,0,0.5700,569,220,0,220,1,1,7,3197984837006,3198002302170,17465,0,0,14551,16569,0,,,,8,220,1,0,0,0,10,0,0
10,scan,9,0,3198084615421,,3198084741443,3198086463362,14.665,0.0467,-0.0000,0.0001,0,0.5564,556,220,0,220,1,1,8,3198034666128,3198051680262,17014,0,0,14551,16624,0,,,,9,220,1,0,0,0,10,0,0
11,scan,10,0,3198134399571,,3198134528665,3198136597049,14.715,0.0617,-0.0000,0.0002,0,0.5325,532,220,0,220,1,1,9,3198084661246,3198099029630,14368,0,0,14368,16374,0,,,,10,220,1,0,0,0,10,0,0
12,scan,11,0,3198184799186,,3198185022226,3198186494880,14.765,0.0692,-0.0000,0.0002,0,0.5427,542,220,0,220,1,1,10,3198134447580,3198151870741,17423,0,0,14368,16478,0,,,,11,220,1,0,0,0,10,0,0
13,scan,12,0,3198234479973,,3198234596684,3198236519081,14.815,0.0841,0.0000,0.0003,0,0.5218,521,220,-1,220,1,1,11,3198184877863,3198202579072,17701,0,0,14368,16590,0,,,,12,220,1,0,0,0,10,0,0
14,scan,13,0,3198284695539,,3198284827016,3198286479699,14.865,0.0916,0.0000,0.0003,0,0.5212,521,220,-1,220,1,1,12,3198234516279,3198251937882,17421,0,0,14368,16659,0,,,,13,220,1,0,0,0,10,0,0
15,scan,14,0,3198335130149,,3198335281055,3198337394216,14.915,0.0991,0.0000,0.0003,0,0.5132,513,220,-1,220,1,1,13,3198284741007,3198301030253,16289,0,0,14368,16630,0,,,,14,220,1,0,0,0,10,0,0
16,scan,15,0,3198384989549,,3198385139139,3198386451369,14.965,0.1140,0.0000,0.0004,0,0.5045,504,220,-1,220,1,1,14,3198335194675,3198351661782,16467,0,0,14368,16619,0,,,,15,220,1,0,0,0,10,0,0
